"state","fire_year","total_fires","stat_cause_descr"
"MN",2007,168,"Equipment Use"
"MN",2006,251,"Equipment Use"
"MN",2014,55,"Equipment Use"
"MN",2011,99,"Equipment Use"
"MN",1999,111,"Equipment Use"
"MN",2009,93,"Equipment Use"
"MN",1992,102,"Equipment Use"
"MN",2003,270,"Equipment Use"
"MN",2001,98,"Equipment Use"
"MN",2005,104,"Equipment Use"
"MN",1993,84,"Equipment Use"
"MN",2002,88,"Equipment Use"
"MO",1997,69,"Equipment Use"
"MO",1994,58,"Equipment Use"
"MO",2015,53,"Equipment Use"
"MO",2013,28,"Equipment Use"
"MO",2014,64,"Equipment Use"
"MO",2011,57,"Equipment Use"
"MO",1993,24,"Equipment Use"
"MS",2005,77,"Equipment Use"
"MS",2012,37,"Equipment Use"
"MS",2015,51,"Equipment Use"
"MS",2013,30,"Equipment Use"
"MS",2014,13,"Equipment Use"
"MS",1998,58,"Equipment Use"
"MS",2011,12,"Equipment Use"
"MS",1993,56,"Equipment Use"
"MS",1992,52,"Equipment Use"
"MS",1994,28,"Equipment Use"
"MS",2001,53,"Equipment Use"
"TN",1997,45,"Equipment Use"
"TN",2008,3,"Equipment Use"
"TN",2011,83,"Equipment Use"
"MT",2003,93,"Equipment Use"
"MT",2000,61,"Equipment Use"
"MT",1994,50,"Equipment Use"
"MT",1995,30,"Equipment Use"
"MT",2002,29,"Equipment Use"
"MT",1993,17,"Equipment Use"
"NC",1998,301,"Equipment Use"
"NC",2000,439,"Equipment Use"
"VA",2001,179,"Equipment Use"
"NC",2001,724,"Equipment Use"
"NC",2005,332,"Equipment Use"
"NC",2004,373,"Equipment Use"
"NC",1996,256,"Equipment Use"
"NC",2010,424,"Equipment Use"
"NC",2015,245,"Equipment Use"
"NC",1995,323,"Equipment Use"
"ND",2006,47,"Equipment Use"
"ND",1995,13,"Equipment Use"
"ND",2010,16,"Equipment Use"
"ND",2002,17,"Equipment Use"
"ND",2009,20,"Equipment Use"
"ND",2005,82,"Equipment Use"
"ND",1994,16,"Equipment Use"
"ND",1992,20,"Equipment Use"
"ND",1993,15,"Equipment Use"
"ND",1998,12,"Equipment Use"
"SD",2015,184,"Equipment Use"
"SD",2003,238,"Equipment Use"
"SD",2010,56,"Equipment Use"
"SD",2006,235,"Equipment Use"
"ND",2001,15,"Equipment Use"
"ND",1997,15,"Equipment Use"
"ND",1996,9,"Equipment Use"
"SD",2005,195,"Equipment Use"
"NE",1997,9,"Equipment Use"
"NE",2012,213,"Equipment Use"
"NE",1996,1,"Equipment Use"
"NE",2000,11,"Equipment Use"
"NE",2007,129,"Equipment Use"
"NE",2008,86,"Equipment Use"
"NE",2004,18,"Equipment Use"
"NE",2014,115,"Equipment Use"
"NE",2009,96,"Equipment Use"
"NE",2015,125,"Equipment Use"
"NE",2006,15,"Equipment Use"
"NE",2011,177,"Equipment Use"
"NE",2005,21,"Equipment Use"
"NE",2013,70,"Equipment Use"
"NE",2003,14,"Equipment Use"
"NE",1993,2,"Equipment Use"
"NE",1992,4,"Equipment Use"
"NH",2008,2,"Equipment Use"
"NH",2005,4,"Equipment Use"
"NH",1998,12,"Equipment Use"
"NH",1995,6,"Equipment Use"
"NH",2010,5,"Equipment Use"
"NH",2006,1,"Equipment Use"
"NH",2009,5,"Equipment Use"
"NH",1994,5,"Equipment Use"
"NH",1997,3,"Equipment Use"
"NH",1992,4,"Equipment Use"
"NH",2013,3,"Equipment Use"
"NJ",2012,143,"Equipment Use"
"NJ",2013,124,"Equipment Use"
"NJ",2014,129,"Equipment Use"
"NJ",2011,23,"Equipment Use"
"NJ",2015,147,"Equipment Use"
"NJ",1998,75,"Equipment Use"
"NJ",2006,142,"Equipment Use"
"NJ",2000,57,"Equipment Use"
"NJ",1994,51,"Equipment Use"
"NJ",2002,169,"Equipment Use"
"NJ",2010,139,"Equipment Use"
"NJ",1999,137,"Equipment Use"
"NJ",2005,137,"Equipment Use"
"NJ",2003,76,"Equipment Use"
"NJ",2008,147,"Equipment Use"
"NJ",1997,88,"Equipment Use"
"NJ",1993,37,"Equipment Use"
"NJ",2001,124,"Equipment Use"
"NJ",2007,109,"Equipment Use"
"NJ",2004,92,"Equipment Use"
"NJ",1996,50,"Equipment Use"
"NJ",2009,41,"Equipment Use"
"NJ",1995,67,"Equipment Use"
"NJ",1992,46,"Equipment Use"
"NM",2009,156,"Equipment Use"
"NM",1998,13,"Equipment Use"
"NM",2015,73,"Equipment Use"
"NM",2003,37,"Equipment Use"
"NM",1996,14,"Equipment Use"
"NV",2005,30,"Equipment Use"
"NV",2008,23,"Equipment Use"
"NV",1996,42,"Equipment Use"
"NV",2000,29,"Equipment Use"
"NV",2011,27,"Equipment Use"
"NV",2009,11,"Equipment Use"
"NV",1997,46,"Equipment Use"
"NV",2013,21,"Equipment Use"
"NV",1999,59,"Equipment Use"
"NV",2014,24,"Equipment Use"
"NV",2004,15,"Equipment Use"
"NV",2003,21,"Equipment Use"
"NY",2013,52,"Equipment Use"
"NY",2002,61,"Equipment Use"
"NY",2012,60,"Equipment Use"
"NY",1999,34,"Equipment Use"
"NY",1992,14,"Equipment Use"
"NY",2001,71,"Equipment Use"
"NY",2014,73,"Equipment Use"
"NY",1995,21,"Equipment Use"
"NY",2010,78,"Equipment Use"
"NY",1996,2,"Equipment Use"
"NY",2004,42,"Equipment Use"
"NY",2015,120,"Equipment Use"
"NY",2003,50,"Equipment Use"
"NY",1998,8,"Equipment Use"
"NY",1993,11,"Equipment Use"
"NY",1994,8,"Equipment Use"
"NY",2008,87,"Equipment Use"
"OH",2012,15,"Equipment Use"
"OH",2011,1,"Equipment Use"
"OH",2009,6,"Equipment Use"
"OK",2011,225,"Equipment Use"
"OK",2015,93,"Equipment Use"
"OK",2013,58,"Equipment Use"
"OK",2005,43,"Equipment Use"
"OK",2012,163,"Equipment Use"
"OK",2010,168,"Equipment Use"
"OK",2004,75,"Equipment Use"
"OK",2001,54,"Equipment Use"
"OK",2000,76,"Equipment Use"
"OK",2003,70,"Equipment Use"
"OK",1994,10,"Equipment Use"
"OK",1992,5,"Equipment Use"
"OK",1995,9,"Equipment Use"
"OR",2005,193,"Equipment Use"
"OR",1995,202,"Equipment Use"
"OR",2002,243,"Equipment Use"
"PA",2007,56,"Equipment Use"
"PA",2005,64,"Equipment Use"
"PA",2010,68,"Equipment Use"
"PA",2008,53,"Equipment Use"
"PA",2006,85,"Equipment Use"
"PA",2004,17,"Equipment Use"
"PA",2015,45,"Equipment Use"
"RI",2008,3,"Equipment Use"
"RI",2013,1,"Equipment Use"
"RI",2007,1,"Equipment Use"
"RI",2015,1,"Equipment Use"
"SC",2008,270,"Equipment Use"
"SC",2009,149,"Equipment Use"
"SD",2002,212,"Equipment Use"
"SD",2000,252,"Equipment Use"
"SD",2009,110,"Equipment Use"
"SD",1998,123,"Equipment Use"
"SD",1994,98,"Equipment Use"
"SD",1999,253,"Equipment Use"
"SD",1995,93,"Equipment Use"
"SD",2004,116,"Equipment Use"
"SD",1997,78,"Equipment Use"
"TN",2006,131,"Equipment Use"
"TN",2005,118,"Equipment Use"
"TN",2015,50,"Equipment Use"
"TN",2014,82,"Equipment Use"
"TN",2013,27,"Equipment Use"
"TX",2011,2710,"Equipment Use"
"TX",2007,662,"Equipment Use"
"TX",2004,65,"Equipment Use"
"TX",1994,34,"Equipment Use"
"TX",2000,140,"Equipment Use"
"TX",2001,59,"Equipment Use"
"TX",1997,32,"Equipment Use"
"TX",1992,46,"Equipment Use"
"TX",2002,47,"Equipment Use"
"TX",2003,52,"Equipment Use"
"TX",2015,1019,"Equipment Use"
"TX",2014,917,"Equipment Use"
"UT",2009,89,"Equipment Use"
"UT",2010,87,"Equipment Use"
"UT",2014,79,"Equipment Use"
"UT",2011,75,"Equipment Use"
"UT",2002,18,"Equipment Use"
"UT",1998,13,"Equipment Use"
"UT",2008,22,"Equipment Use"
"UT",2015,29,"Equipment Use"
"UT",1996,12,"Equipment Use"
"UT",1995,12,"Equipment Use"
"UT",2013,61,"Equipment Use"
"VA",1993,4,"Equipment Use"
"VA",2004,22,"Equipment Use"
"VA",2000,94,"Equipment Use"
"VA",2012,68,"Equipment Use"
"VA",2010,129,"Equipment Use"
"VA",2006,97,"Equipment Use"
"VA",1996,50,"Equipment Use"
"VA",2013,60,"Equipment Use"
"VA",2008,143,"Equipment Use"
"VA",2009,66,"Equipment Use"
"VA",2003,20,"Equipment Use"
"VA",2005,90,"Equipment Use"
"VT",2014,4,"Equipment Use"
"VT",2013,13,"Equipment Use"
"VT",2015,7,"Equipment Use"
"WA",2006,45,"Equipment Use"
"WA",2014,30,"Equipment Use"
"WA",2004,30,"Equipment Use"
"WA",2007,48,"Equipment Use"
"WA",2008,35,"Equipment Use"
"WA",1998,12,"Equipment Use"
"WI",2012,336,"Equipment Use"
"WI",2013,121,"Equipment Use"
"WI",2014,115,"Equipment Use"
"WI",2003,374,"Equipment Use"
"WI",1997,242,"Equipment Use"
"WI",2007,31,"Equipment Use"
"WI",1996,278,"Equipment Use"
"WI",1995,343,"Equipment Use"
"WV",1999,205,"Equipment Use"
"WV",2005,71,"Equipment Use"
"WV",2013,76,"Equipment Use"
"WV",1995,101,"Equipment Use"
"WV",1997,86,"Equipment Use"
"WV",1992,56,"Equipment Use"
"WV",2001,206,"Equipment Use"
"WV",1994,71,"Equipment Use"
"WV",2012,95,"Equipment Use"
"WV",2003,51,"Equipment Use"
"WV",2014,125,"Equipment Use"
"WV",1998,117,"Equipment Use"
"WV",2015,126,"Equipment Use"
"WV",2000,77,"Equipment Use"
"WV",1993,51,"Equipment Use"
"WV",2011,47,"Equipment Use"
"WV",2004,49,"Equipment Use"
"WV",1996,48,"Equipment Use"
"WV",2006,143,"Equipment Use"
"WV",2008,185,"Equipment Use"
"WV",2007,19,"Equipment Use"
"WY",2008,16,"Equipment Use"
"WY",2009,20,"Equipment Use"
"WY",2012,87,"Equipment Use"
"WY",2015,43,"Equipment Use"
"WY",2011,23,"Equipment Use"
"WY",2000,15,"Equipment Use"
"WY",1992,11,"Equipment Use"
"WY",1998,7,"Equipment Use"
"WY",2002,13,"Equipment Use"
"WY",2013,17,"Equipment Use"
"WY",2001,11,"Equipment Use"
"AL",1998,193,"Equipment Use"
"AL",1999,291,"Equipment Use"
"AL",2000,365,"Equipment Use"
"AL",2002,167,"Equipment Use"
"AR",2004,89,"Equipment Use"
"AR",1997,70,"Equipment Use"
"AR",2000,181,"Equipment Use"
"KY",2001,26,"Equipment Use"
"KY",1999,47,"Equipment Use"
"KY",1997,4,"Equipment Use"
"KY",1998,17,"Equipment Use"
"KY",2000,27,"Equipment Use"
"LA",2000,42,"Equipment Use"
"ME",2012,172,"Equipment Use"
"ME",2011,63,"Equipment Use"
"ME",2013,93,"Equipment Use"
"ME",2014,75,"Equipment Use"
"ME",2015,66,"Equipment Use"
"NY",2007,63,"Equipment Use"
"NY",2006,66,"Equipment Use"
"NY",2009,80,"Equipment Use"
"NY",2011,58,"Equipment Use"
"NY",2005,101,"Equipment Use"
"NY",2000,31,"Equipment Use"
"OH",2003,3,"Equipment Use"
"OH",2006,2,"Equipment Use"
"OK",1999,59,"Equipment Use"
"OK",1998,39,"Equipment Use"
"PA",2002,66,"Equipment Use"
"PA",2003,30,"Equipment Use"
"PA",2013,52,"Equipment Use"
"SC",1998,189,"Equipment Use"
"TN",2000,163,"Equipment Use"
"TN",2001,108,"Equipment Use"
"TN",1999,239,"Equipment Use"
"TN",2002,81,"Equipment Use"
"VA",2011,78,"Equipment Use"
"VA",2015,50,"Equipment Use"
"VA",1999,141,"Equipment Use"
"VA",1998,102,"Equipment Use"
"VA",2002,118,"Equipment Use"
"VA",1997,94,"Equipment Use"
"WY",2003,13,"Equipment Use"
"DE",2003,2,"Equipment Use"
"GA",2005,1078,"Equipment Use"
"GA",2007,1485,"Equipment Use"
"GA",2008,1103,"Equipment Use"
"GA",2003,654,"Equipment Use"
"GA",2004,900,"Equipment Use"
"GA",2009,676,"Equipment Use"
"GA",1999,1090,"Equipment Use"
"IA",2002,3,"Equipment Use"
"IL",2003,3,"Equipment Use"
"IL",2004,3,"Equipment Use"
"IN",2006,4,"Equipment Use"
"IN",2008,2,"Equipment Use"
"IN",2005,3,"Equipment Use"
"IN",2004,9,"Equipment Use"
"KS",2002,15,"Equipment Use"
"KS",2001,12,"Equipment Use"
"MA",2005,1,"Equipment Use"
"MA",2006,4,"Equipment Use"
"MA",2007,1,"Equipment Use"
"MO",2006,12,"Equipment Use"
"MO",2003,12,"Equipment Use"
"MO",2007,20,"Equipment Use"
"MO",2008,2,"Equipment Use"
"OH",2002,11,"Equipment Use"
"VT",2005,1,"Equipment Use"
"NC",1997,279,"Equipment Use"
"MD",2006,62,"Equipment Use"
"MD",2005,57,"Equipment Use"
"MD",2007,122,"Equipment Use"
"MD",2008,85,"Equipment Use"
"MS",2003,38,"Equipment Use"
"MS",2004,48,"Equipment Use"
"WV",2010,97,"Equipment Use"
"WV",2009,102,"Equipment Use"
"WI",2001,167,"Equipment Use"
"WI",2000,248,"Equipment Use"
"WI",2002,156,"Equipment Use"
"NM",2013,86,"Miscellaneous"
"CO",2013,2210,"Miscellaneous"
"AR",2012,441,"Miscellaneous"
"ME",2006,195,"Miscellaneous"
"ME",2008,147,"Miscellaneous"
"TN",2009,81,"Miscellaneous"
"TN",2007,180,"Miscellaneous"
"TN",2012,86,"Miscellaneous"
"TN",2010,97,"Miscellaneous"
"MT",2012,324,"Miscellaneous"
"MT",2007,258,"Miscellaneous"
"MT",1999,196,"Miscellaneous"
"MT",2003,280,"Miscellaneous"
"MT",1996,105,"Miscellaneous"
"MT",2001,222,"Miscellaneous"
"MT",2014,153,"Miscellaneous"
"MT",2015,329,"Miscellaneous"
"MT",2000,238,"Miscellaneous"
"MT",2002,192,"Miscellaneous"
"MT",2006,304,"Miscellaneous"
"MT",2013,163,"Miscellaneous"
"MT",1994,134,"Miscellaneous"
"MT",1995,58,"Miscellaneous"
"MT",2009,275,"Miscellaneous"
"MT",2008,218,"Miscellaneous"
"MT",2004,200,"Miscellaneous"
"MT",1993,29,"Miscellaneous"
"MT",1997,75,"Miscellaneous"
"ID",2014,77,"Miscellaneous"
"ID",2007,101,"Miscellaneous"
"ID",2008,77,"Miscellaneous"
"ID",1994,84,"Miscellaneous"
"ID",1996,122,"Miscellaneous"
"ID",2009,97,"Miscellaneous"
"ID",2003,84,"Miscellaneous"
"ID",1999,112,"Miscellaneous"
"ID",1993,34,"Miscellaneous"
"ID",2002,79,"Miscellaneous"
"ID",2010,151,"Miscellaneous"
"ID",1995,67,"Miscellaneous"
"ID",2006,106,"Miscellaneous"
"ID",2001,114,"Miscellaneous"
"ID",2013,114,"Miscellaneous"
"WA",1997,240,"Miscellaneous"
"ID",2015,132,"Miscellaneous"
"ID",2012,139,"Miscellaneous"
"ID",1992,91,"Miscellaneous"
"ID",1997,52,"Miscellaneous"
"ID",2004,57,"Miscellaneous"
"ID",2005,89,"Miscellaneous"
"ID",1998,66,"Miscellaneous"
"ND",1999,68,"Miscellaneous"
"ND",1994,156,"Miscellaneous"
"MT",2011,156,"Miscellaneous"
"MT",1992,91,"Miscellaneous"
"MT",1998,120,"Miscellaneous"
"MT",2010,180,"Miscellaneous"
"MT",2005,168,"Miscellaneous"
"ND",2013,73,"Miscellaneous"
"ND",2002,232,"Miscellaneous"
"ND",2005,165,"Miscellaneous"
"ND",2015,159,"Miscellaneous"
"ND",2012,227,"Miscellaneous"
"ND",2000,95,"Miscellaneous"
"ND",2008,127,"Miscellaneous"
"ND",2006,52,"Miscellaneous"
"WY",1994,27,"Miscellaneous"
"WY",1999,22,"Miscellaneous"
"WY",2001,58,"Miscellaneous"
"WY",2007,56,"Miscellaneous"
"WY",2000,31,"Miscellaneous"
"SD",1997,32,"Miscellaneous"
"SD",2002,149,"Miscellaneous"
"SD",2005,194,"Miscellaneous"
"SD",2000,203,"Miscellaneous"
"SD",2010,274,"Miscellaneous"
"SD",2015,280,"Miscellaneous"
"SD",2012,1368,"Miscellaneous"
"SD",2009,196,"Miscellaneous"
"SD",1994,68,"Miscellaneous"
"SD",1999,136,"Miscellaneous"
"SD",1992,34,"Miscellaneous"
"SD",1993,29,"Miscellaneous"
"SD",2003,157,"Miscellaneous"
"SD",2001,72,"Miscellaneous"
"SD",2011,800,"Miscellaneous"
"SD",2014,494,"Miscellaneous"
"WY",2003,53,"Miscellaneous"
"SD",2013,464,"Miscellaneous"
"SD",2007,209,"Miscellaneous"
"SD",2008,83,"Miscellaneous"
"CO",2003,45,"Miscellaneous"
"WY",2012,132,"Miscellaneous"
"WY",1995,12,"Miscellaneous"
"WY",2010,58,"Miscellaneous"
"WY",2005,78,"Miscellaneous"
"WY",2015,90,"Miscellaneous"
"WY",2006,95,"Miscellaneous"
"WY",2009,42,"Miscellaneous"
"WY",2013,60,"Miscellaneous"
"WY",2002,70,"Miscellaneous"
"WY",2014,77,"Miscellaneous"
"WY",2004,60,"Miscellaneous"
"WY",1992,17,"Miscellaneous"
"SD",1998,25,"Miscellaneous"
"SD",2004,163,"Miscellaneous"
"NE",1998,3,"Miscellaneous"
"CO",1996,29,"Miscellaneous"
"CO",2005,49,"Miscellaneous"
"CO",1995,28,"Miscellaneous"
"CO",2007,73,"Miscellaneous"
"CO",2006,80,"Miscellaneous"
"CO",2000,38,"Miscellaneous"
"CO",2012,113,"Miscellaneous"
"CO",1999,33,"Miscellaneous"
"CO",2011,90,"Miscellaneous"
"CO",2008,82,"Miscellaneous"
"CO",1994,32,"Miscellaneous"
"CO",1993,52,"Miscellaneous"
"CO",2014,34,"Miscellaneous"
"CO",2015,35,"Miscellaneous"
"CO",2010,1388,"Miscellaneous"
"CO",2002,74,"Miscellaneous"
"CO",2001,40,"Miscellaneous"
"CO",2009,43,"Miscellaneous"
"CO",2004,25,"Miscellaneous"
"KS",1994,4,"Miscellaneous"
"KS",2000,18,"Miscellaneous"
"KS",1995,3,"Miscellaneous"
"KS",1999,7,"Miscellaneous"
"KS",1992,3,"Miscellaneous"
"KS",1996,5,"Miscellaneous"
"WY",2008,65,"Miscellaneous"
"WY",1998,12,"Miscellaneous"
"CO",1992,34,"Miscellaneous"
"CO",1997,12,"Miscellaneous"
"AZ",2000,535,"Miscellaneous"
"AZ",2010,410,"Miscellaneous"
"AZ",1995,928,"Miscellaneous"
"AZ",2002,604,"Miscellaneous"
"AZ",1992,1014,"Miscellaneous"
"AZ",2011,267,"Miscellaneous"
"AZ",1997,174,"Miscellaneous"
"AZ",1998,445,"Miscellaneous"
"AZ",2012,411,"Miscellaneous"
"AZ",2006,561,"Miscellaneous"
"AZ",1994,700,"Miscellaneous"
"AZ",2003,520,"Miscellaneous"
"AZ",2004,385,"Miscellaneous"
"AZ",2007,580,"Miscellaneous"
"AZ",2015,300,"Miscellaneous"
"AZ",2009,564,"Miscellaneous"
"AZ",1996,398,"Miscellaneous"
"AZ",2008,355,"Miscellaneous"
"AZ",1993,839,"Miscellaneous"
"AZ",2005,634,"Miscellaneous"
"AZ",1999,588,"Miscellaneous"
"NM",2007,127,"Miscellaneous"
"NM",1992,42,"Miscellaneous"
"NM",1995,94,"Miscellaneous"
"NM",1996,112,"Miscellaneous"
"NM",1993,73,"Miscellaneous"
"NM",2005,302,"Miscellaneous"
"NM",2014,46,"Miscellaneous"
"NM",2012,120,"Miscellaneous"
"NM",2006,417,"Miscellaneous"
"OK",2006,592,"Miscellaneous"
"OK",2009,149,"Miscellaneous"
"TX",2008,6643,"Miscellaneous"
"OK",1994,15,"Miscellaneous"
"NM",2002,277,"Miscellaneous"
"OK",2008,139,"Miscellaneous"
"NM",2011,220,"Miscellaneous"
"NM",2001,231,"Miscellaneous"
"NM",1994,91,"Miscellaneous"
"NM",2010,91,"Miscellaneous"
"OK",2011,338,"Miscellaneous"
"NM",1999,96,"Miscellaneous"
"NM",2008,109,"Miscellaneous"
"OK",2014,188,"Miscellaneous"
"NM",2004,133,"Miscellaneous"
"AZ",2014,573,"Miscellaneous"
"AZ",2001,598,"Miscellaneous"
"AZ",2013,536,"Miscellaneous"
"NM",2015,90,"Miscellaneous"
"NM",2009,120,"Miscellaneous"
"NM",1997,35,"Miscellaneous"
"NM",2000,421,"Miscellaneous"
"NM",1998,71,"Miscellaneous"
"NM",2003,216,"Miscellaneous"
"UT",2013,97,"Miscellaneous"
"UT",1995,33,"Miscellaneous"
"UT",2003,46,"Miscellaneous"
"UT",1996,46,"Miscellaneous"
"WY",1996,23,"Miscellaneous"
"UT",1993,25,"Miscellaneous"
"UT",2004,65,"Miscellaneous"
"UT",2011,125,"Miscellaneous"
"UT",2002,34,"Miscellaneous"
"UT",2014,124,"Miscellaneous"
"UT",2015,44,"Miscellaneous"
"UT",2012,201,"Miscellaneous"
"UT",1999,91,"Miscellaneous"
"UT",2010,126,"Miscellaneous"
"UT",2009,115,"Miscellaneous"
"UT",2008,56,"Miscellaneous"
"NV",1997,38,"Miscellaneous"
"NV",1996,69,"Miscellaneous"
"NV",1999,229,"Miscellaneous"
"NV",2008,62,"Miscellaneous"
"UT",2006,90,"Miscellaneous"
"ID",2011,90,"Miscellaneous"
"ID",2000,83,"Miscellaneous"
"WY",2011,36,"Miscellaneous"
"CA",2003,1946,"Miscellaneous"
"NV",1998,43,"Miscellaneous"
"NV",2012,120,"Miscellaneous"
"NV",2001,63,"Miscellaneous"
"NV",2007,103,"Miscellaneous"
"CA",1997,1985,"Miscellaneous"
"NV",2013,48,"Miscellaneous"
"CA",2008,3231,"Miscellaneous"
"NV",2015,43,"Miscellaneous"
"NV",2006,115,"Miscellaneous"
"NV",1993,50,"Miscellaneous"
"NV",2003,41,"Miscellaneous"
"NV",2011,124,"Miscellaneous"
"CA",2001,2056,"Miscellaneous"
"CA",2010,1870,"Miscellaneous"
"NV",2000,71,"Miscellaneous"
"NV",2004,43,"Miscellaneous"
"NV",2005,98,"Miscellaneous"
"CA",2014,1522,"Miscellaneous"
"CA",2011,1586,"Miscellaneous"
"CA",1993,2310,"Miscellaneous"
"NV",2009,64,"Miscellaneous"
"CA",2007,4308,"Miscellaneous"
"NV",1994,52,"Miscellaneous"
"NV",2010,51,"Miscellaneous"
"NV",2002,44,"Miscellaneous"
"CA",2002,2092,"Miscellaneous"
"CA",2004,1995,"Miscellaneous"
"CA",1995,1967,"Miscellaneous"
"CA",1999,2356,"Miscellaneous"
"UT",2000,42,"Miscellaneous"
"UT",1998,50,"Miscellaneous"
"UT",2001,61,"Miscellaneous"
"UT",2007,72,"Miscellaneous"
"UT",2005,48,"Miscellaneous"
"UT",1992,27,"Miscellaneous"
"UT",1997,25,"Miscellaneous"
"UT",1994,46,"Miscellaneous"
"CA",2005,2084,"Miscellaneous"
"CA",1998,1750,"Miscellaneous"
"CA",2012,1671,"Miscellaneous"
"CA",2006,2646,"Miscellaneous"
"CA",2000,1892,"Miscellaneous"
"CA",1994,2225,"Miscellaneous"
"CA",1996,2186,"Miscellaneous"
"CA",2013,1989,"Miscellaneous"
"CA",2009,2096,"Miscellaneous"
"CA",1992,2427,"Miscellaneous"
"CA",2015,1753,"Miscellaneous"
"OR",2004,169,"Miscellaneous"
"NV",2014,85,"Miscellaneous"
"NV",1995,40,"Miscellaneous"
"OR",2008,176,"Miscellaneous"
"OR",2000,204,"Miscellaneous"
"OR",1998,193,"Miscellaneous"
"OR",2006,242,"Miscellaneous"
"OR",2009,163,"Miscellaneous"
"OR",1993,169,"Miscellaneous"
"OR",1996,189,"Miscellaneous"
"OR",2001,233,"Miscellaneous"
"OR",2013,214,"Miscellaneous"
"OR",1999,219,"Miscellaneous"
"OR",1995,184,"Miscellaneous"
"OR",1994,215,"Miscellaneous"
"OR",2007,253,"Miscellaneous"
"OR",2015,248,"Miscellaneous"
"OR",2012,160,"Miscellaneous"
"OR",2002,260,"Miscellaneous"
"OR",1997,155,"Miscellaneous"
"OR",1992,197,"Miscellaneous"
"OR",2014,259,"Miscellaneous"
"OR",2003,256,"Miscellaneous"
"OR",2005,218,"Miscellaneous"
"OR",2011,195,"Miscellaneous"
"OR",2010,164,"Miscellaneous"
"WA",2006,381,"Miscellaneous"
"WA",2012,239,"Miscellaneous"
"WA",2005,283,"Miscellaneous"
"WA",2002,447,"Miscellaneous"
"WA",2009,255,"Miscellaneous"
"WA",2015,477,"Miscellaneous"
"WA",1995,310,"Miscellaneous"
"WA",1998,407,"Miscellaneous"
"WA",2007,348,"Miscellaneous"
"WA",2004,345,"Miscellaneous"
"WA",2010,199,"Miscellaneous"
"WA",2011,266,"Miscellaneous"
"WA",2013,233,"Miscellaneous"
"WA",1992,324,"Miscellaneous"
"WA",1999,454,"Miscellaneous"
"WA",1994,366,"Miscellaneous"
"WA",2000,431,"Miscellaneous"
"WA",2003,475,"Miscellaneous"
"WA",1993,218,"Miscellaneous"
"WA",2008,224,"Miscellaneous"
"WA",2001,390,"Miscellaneous"
"WA",1996,332,"Miscellaneous"
"WA",2014,313,"Miscellaneous"
"AL",1996,226,"Miscellaneous"
"AL",1992,10,"Miscellaneous"
"AL",2002,194,"Miscellaneous"
"AL",1994,147,"Miscellaneous"
"AL",2001,228,"Miscellaneous"
"AL",1993,15,"Miscellaneous"
"AL",2005,172,"Miscellaneous"
"AL",2006,335,"Miscellaneous"
"AL",2011,621,"Miscellaneous"
"AL",2010,666,"Miscellaneous"
"AL",2008,264,"Miscellaneous"
"AL",1999,229,"Miscellaneous"
"AL",2007,374,"Miscellaneous"
"AL",2003,96,"Miscellaneous"
"AL",2000,576,"Miscellaneous"
"AL",1995,202,"Miscellaneous"
"AL",1997,116,"Miscellaneous"
"AL",2009,192,"Miscellaneous"
"AL",2013,1197,"Miscellaneous"
"KY",2007,192,"Miscellaneous"
"KY",2008,133,"Miscellaneous"
"KY",1995,8,"Miscellaneous"
"KY",1999,152,"Miscellaneous"
"KY",1994,15,"Miscellaneous"
"KY",1993,3,"Miscellaneous"
"KY",2015,53,"Miscellaneous"
"KY",2009,106,"Miscellaneous"
"KY",2001,139,"Miscellaneous"
"KY",2005,5,"Miscellaneous"
"KY",2000,134,"Miscellaneous"
"KY",2013,61,"Miscellaneous"
"KY",2011,81,"Miscellaneous"
"KY",2006,20,"Miscellaneous"
"KY",1998,73,"Miscellaneous"
"GA",2006,672,"Miscellaneous"
"GA",1999,621,"Miscellaneous"
"GA",2007,723,"Miscellaneous"
"GA",2015,8,"Miscellaneous"
"GA",1993,599,"Miscellaneous"
"GA",1992,401,"Miscellaneous"
"GA",2003,377,"Miscellaneous"
"GA",1998,504,"Miscellaneous"
"GA",2002,488,"Miscellaneous"
"GA",2014,20,"Miscellaneous"
"GA",2004,512,"Miscellaneous"
"GA",2013,18,"Miscellaneous"
"GA",2000,654,"Miscellaneous"
"GA",2001,624,"Miscellaneous"
"GA",2009,312,"Miscellaneous"
"GA",1996,599,"Miscellaneous"
"GA",2012,297,"Miscellaneous"
"GA",1995,525,"Miscellaneous"
"GA",1994,393,"Miscellaneous"
"GA",2010,520,"Miscellaneous"
"GA",2011,729,"Miscellaneous"
"GA",2005,470,"Miscellaneous"
"GA",2008,505,"Miscellaneous"
"TN",1992,4,"Miscellaneous"
"TN",1999,239,"Miscellaneous"
"TN",1995,10,"Miscellaneous"
"TN",1993,9,"Miscellaneous"
"TN",2011,98,"Miscellaneous"
"TN",1998,100,"Miscellaneous"
"TN",2004,8,"Miscellaneous"
"TN",1996,9,"Miscellaneous"
"TN",2008,212,"Miscellaneous"
"TN",2000,150,"Miscellaneous"
"TN",1997,75,"Miscellaneous"
"TN",2014,89,"Miscellaneous"
"TN",2002,113,"Miscellaneous"
"TN",1994,12,"Miscellaneous"
"TN",2006,154,"Miscellaneous"
"FL",1996,492,"Miscellaneous"
"FL",2007,446,"Miscellaneous"
